┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ net/ens786f ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send  recv  send
Jun-07 16:14:27│37.0G 52.3G  154G  212G│  0   0 100   0   0│   0     0 ┊   0     0 ┊   0     0 ┊   0     0 
Jun-07 16:23:55│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   69k┊   0     0 ┊  21k   69k
Jun-07 16:23:56│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6992b   47k┊   0     0 ┊  13k   47k
Jun-07 16:23:57│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   80k┊   0     0 ┊  18k   80k
Jun-07 16:23:58│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6528b   69k┊   0     0 ┊  12k   69k
Jun-07 16:23:59│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊2176b   24k┊   0     0 ┊8824b   24k
Jun-07 16:24:00│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b  107k┊   0     0 ┊  17k  107k
Jun-07 16:24:01│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6992b   57k┊   0     0 ┊  14k   57k
Jun-07 16:24:02│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊9232b  119k┊   0     0 ┊  20k  119k
Jun-07 16:24:03│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊3360b    0 
Jun-07 16:24:04│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b  131k┊   0     0 ┊  14k  131k
Jun-07 16:24:05│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊  11k    0 
Jun-07 16:24:06│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  17k  177k┊   0     0 ┊  24k  177k
Jun-07 16:24:07│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊6240b    0 
Jun-07 16:24:08│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  23k   37k┊   0     0 ┊  34k   37k
Jun-07 16:24:09│36.9G 52.3G  154G  212G│  1   2  97   0   0│   0     0 ┊   0     0 ┊   0     0 ┊7200b    0 
Jun-07 16:24:10│36.9G 52.3G  154G  212G│  1   2  98   0   0│   0     0 ┊6592b   31k┊   0     0 ┊  18k   31k
Jun-07 16:24:11│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6992b   42k┊   0     0 ┊  16k   42k
Jun-07 16:24:12│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  13k  179k┊   0     0 ┊  19k  179k
Jun-07 16:24:13│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊8568b    0 
Jun-07 16:24:14│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   57k┊   0     0 ┊  19k   57k
Jun-07 16:24:15│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊5280b    0 
Jun-07 16:24:16│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  16k  121k┊   0     0 ┊  22k  121k
Jun-07 16:24:17│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊6240b    0 
Jun-07 16:24:18│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   80k┊   0     0 ┊  17k   80k
Jun-07 16:24:19│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊6720b    0 
Jun-07 16:24:20│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   92k┊   0     0 ┊  17k   92k
Jun-07 16:24:21│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊9168b   87k┊   0     0 ┊  18k   87k
Jun-07 16:24:22│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊7056b   81k┊   0     0 ┊  12k   81k
Jun-07 16:24:23│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b  118k┊   0     0 ┊  18k  118k
Jun-07 16:24:24│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0   528b┊   0     0 ┊9120b  528b
Jun-07 16:24:25│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b  130k┊   0     0 ┊  17k  130k
Jun-07 16:24:26│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6992b   38k┊   0     0 ┊  14k   38k
Jun-07 16:24:27│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8176b  108k┊   0     0 ┊  19k  108k
Jun-07 16:24:28│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 480b  480b┊   0     0 ┊7608b  480b
Jun-07 16:24:29│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊9504b   23k┊   0     0 ┊  20k   23k
Jun-07 16:24:30│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊7200b    0 
Jun-07 16:24:31│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6592b   31k┊   0     0 ┊  16k   31k
Jun-07 16:24:32│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6992b   49k┊   0     0 ┊  14k   49k
Jun-07 16:24:33│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊7120b   42k┊   0     0 ┊  19k   42k
Jun-07 16:24:34│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊9600b    0 
Jun-07 16:24:35│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8176b   56k┊   0     0 ┊  16k   56k
Jun-07 16:24:36│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊9528b    0 
Jun-07 16:24:37│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  17k  128k┊   0     0 ┊  24k  128k
Jun-07 16:24:38│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊5280b    0 
Jun-07 16:24:39│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   80k┊   0     0 ┊  21k   80k
Jun-07 16:24:40│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊8160b    0 
Jun-07 16:24:41│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   92k┊   0     0 ┊  17k   92k
Jun-07 16:24:42│36.9G 52.3G  154G  212G│  1   2  97   0   0│   0     0 ┊6992b   70k┊   0     0 ┊  15k   70k
Jun-07 16:24:43│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊9232b  106k┊   0     0 ┊  19k  106k
Jun-07 16:24:44│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊5888b  136k┊   0     0 ┊  18k  136k
Jun-07 16:24:45│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊9424b  119k┊   0     0 ┊  17k  119k
Jun-07 16:24:46│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊7128b    0 
Jun-07 16:24:47│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  16k  175k┊   0     0 ┊  22k  175k
Jun-07 16:24:48│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊5808b   71k┊   0     0 ┊  15k   71k
Jun-07 16:24:49│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊3824b   38k┊   0     0 ┊8624b   38k
Jun-07 16:24:50│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6592b   18k┊   0     0 ┊  16k   18k
Jun-07 16:24:51│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0   528b┊   0     0 ┊7200b  528b
Jun-07 16:24:52│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  14k   85k┊   0     0 ┊  18k   85k
Jun-07 16:24:53│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 528b  528b┊   0     0 ┊5808b  528b
Jun-07 16:24:54│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊6592b   42k┊   0     0 ┊  12k   42k
Jun-07 16:24:55│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊4320b    0 
Jun-07 16:24:56│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8176b   55k┊   0     0 ┊  18k   55k
Jun-07 16:24:57│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊7520b   31k┊   0     0 ┊  16k   31k
Jun-07 16:24:58│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊9184b   68k┊   0     0 ┊  15k   68k
Jun-07 16:24:59│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊   0     0 ┊   0     0 ┊8992b    0 
Jun-07 16:25:00│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊8704b   80k┊   0     0 ┊  14k   80k
