┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-08 13:34:15│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5523M
Jul-08 13:34:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:34:18│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:19│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:20│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5275M┊   0     0 ┊ 566M 5275M
Jul-08 13:34:21│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5213M┊   0     0 ┊ 566M 5213M
Jul-08 13:34:22│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:23│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:25│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:26│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:27│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:29│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:30│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:32│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:33│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:34│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:35│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:34:36│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:37│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:38│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:39│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:40│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5306M┊   0     0 ┊ 566M 5306M
Jul-08 13:34:41│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5464M┊   0     0 ┊ 566M 5464M
Jul-08 13:34:42│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5572M┊   0     0 ┊ 566M 5572M
Jul-08 13:34:43│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5376M┊   0     0 ┊ 566M 5376M
Jul-08 13:34:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5548M┊   0     0 ┊ 566M 5548M
Jul-08 13:34:45│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5349M┊   0     0 ┊ 566M 5351M
Jul-08 13:34:46│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5572M┊   0     0 ┊ 566M 5572M
Jul-08 13:34:47│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5427M┊   0     0 ┊ 566M 5427M
Jul-08 13:34:48│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:49│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:34:50│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:51│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:52│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:53│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:54│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:34:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:56│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:57│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:34:58│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:34:59│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:00│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5501M┊   0     0 ┊ 566M 5501M
Jul-08 13:35:02│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 4988M┊   0     0 ┊ 566M 4988M
Jul-08 13:35:03│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:04│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:35:05│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:35:06│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:07│36.2G 42.4G  170G  213G│  2   2  97   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:35:08│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5206M┊   0     0 ┊ 566M 5206M
Jul-08 13:35:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5283M┊   0     0 ┊ 566M 5283M
Jul-08 13:35:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:35:11│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:35:12│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:13│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:14│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:15│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:35:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:35:17│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:18│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5522M┊   0     0 ┊ 566M 5524M
Jul-08 13:35:19│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:20│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5425M┊   0     0 ┊ 566M 5425M
Jul-08 13:35:21│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5155M┊   0     0 ┊ 566M 5155M
Jul-08 13:35:22│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5473M┊   0     0 ┊ 566M 5473M
Jul-08 13:35:23│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 567M 5476M┊   0     0 ┊ 567M 5476M
Jul-08 13:35:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:35:25│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:35:26│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:27│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:35:28│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:35:29│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:30│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5512M┊   0     0 ┊ 567M 5512M
Jul-08 13:35:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5484M┊2296b 2296b┊ 566M 5484M
Jul-08 13:35:32│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5515M┊   0     0 ┊ 566M 5515M
Jul-08 13:35:33│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5574M┊   0     0 ┊ 566M 5574M
Jul-08 13:35:34│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5215M┊   0     0 ┊ 566M 5215M
Jul-08 13:35:35│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5339M┊   0     0 ┊ 566M 5339M
Jul-08 13:35:36│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5456M┊   0     0 ┊ 567M 5456M
Jul-08 13:35:37│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:35:38│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:35:39│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:40│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:41│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:35:42│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:43│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:35:44│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 567M 5498M┊   0     0 ┊ 567M 5498M
Jul-08 13:35:45│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5418M┊   0     0 ┊ 566M 5420M
Jul-08 13:35:46│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5452M┊   0     0 ┊ 566M 5452M
Jul-08 13:35:47│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5247M┊   0     0 ┊ 566M 5247M
Jul-08 13:35:48│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5437M┊   0     0 ┊ 566M 5437M
Jul-08 13:35:49│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:50│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:51│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:35:52│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:53│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:35:54│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:35:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:35:56│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5442M┊   0     0 ┊ 567M 5442M
Jul-08 13:35:57│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5299M┊   0     0 ┊ 566M 5299M
Jul-08 13:35:58│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5432M┊   0     0 ┊ 566M 5432M
Jul-08 13:35:59│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5466M┊   0     0 ┊ 566M 5466M
Jul-08 13:36:00│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 500M 5411M┊   0     0 ┊ 500M 5411M
Jul-08 13:36:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 503M 5520M┊   0     0 ┊ 503M 5520M
Jul-08 13:36:02│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 633M 5520M┊   0     0 ┊ 633M 5520M
Jul-08 13:36:03│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 439M 5520M┊   0     0 ┊ 439M 5520M
Jul-08 13:36:04│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 552M 5520M┊   0     0 ┊ 552M 5520M
Jul-08 13:36:05│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 221M 5521M┊   0     0 ┊ 221M 5521M
Jul-08 13:36:06│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 553M 5267M┊   0     0 ┊ 553M 5267M
Jul-08 13:36:07│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5433M┊   0     0 ┊ 566M 5433M
Jul-08 13:36:08│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5488M┊   0     0 ┊ 566M 5488M
Jul-08 13:36:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5343M┊   0     0 ┊ 566M 5343M
Jul-08 13:36:10│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:11│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:13│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:36:14│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:15│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 567M 5439M┊   0     0 ┊ 567M 5441M
Jul-08 13:36:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5525M┊   0     0 ┊ 566M 5525M
Jul-08 13:36:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5458M┊   0     0 ┊ 567M 5458M
Jul-08 13:36:18│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5234M┊   0     0 ┊ 566M 5234M
Jul-08 13:36:19│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5490M┊   0     0 ┊ 566M 5490M
Jul-08 13:36:20│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5423M┊   0     0 ┊ 566M 5423M
Jul-08 13:36:21│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:22│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:23│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:25│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:36:26│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:27│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:29│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:30│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:36:31│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:32│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:36:33│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:34│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:35│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5285M┊   0     0 ┊ 566M 5285M
Jul-08 13:36:36│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5359M┊   0     0 ┊ 566M 5359M
Jul-08 13:36:37│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5637M┊   0     0 ┊ 566M 5637M
Jul-08 13:36:38│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5337M┊   0     0 ┊ 566M 5337M
Jul-08 13:36:39│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5433M┊   0     0 ┊ 566M 5433M
Jul-08 13:36:40│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:41│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:42│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:36:43│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:36:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5522M┊   0     0 ┊ 566M 5522M
Jul-08 13:36:45│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:46│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5522M
Jul-08 13:36:47│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:48│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5522M
Jul-08 13:36:49│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5362M┊   0     0 ┊ 566M 5362M
Jul-08 13:36:50│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5159M┊   0     0 ┊ 566M 5159M
Jul-08 13:36:51│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5489M┊   0     0 ┊ 566M 5489M
Jul-08 13:36:52│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:36:53│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:36:54│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:36:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:36:56│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:36:57│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:36:58│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5393M┊   0     0 ┊ 566M 5393M
Jul-08 13:36:59│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5233M┊   0     0 ┊ 566M 5233M
Jul-08 13:37:00│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5384M┊   0     0 ┊ 566M 5384M
Jul-08 13:37:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:37:02│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:37:03│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:37:04│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:37:05│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5521M┊   0     0 ┊ 566M 5521M
Jul-08 13:37:06│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5342M┊   0     0 ┊ 566M 5342M
Jul-08 13:37:07│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5264M┊   0     0 ┊ 566M 5264M
Jul-08 13:37:08│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 566M 5404M┊   0     0 ┊ 566M 5404M
Jul-08 13:37:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5520M┊   0     0 ┊ 567M 5520M
Jul-08 13:37:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 566M 5520M┊   0     0 ┊ 566M 5520M
Jul-08 13:37:11│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 567M 5521M┊   0     0 ┊ 567M 5521M
Jul-08 13:37:12│36.2G 42.4G  170G  213G│  2   1  97   0   0│3997M 7229M┊4496b 4496b┊3997M 7229M
Jul-08 13:37:13│36.2G 42.4G  170G  213G│  1   2  97   0   0│  10G   10G┊   0     0 ┊  10G   10G
Jul-08 13:37:14│36.2G 42.4G  170G  213G│  1   2  97   0   0│  10G 9850M┊   0     0 ┊  10G 9850M
Jul-08 13:37:15│36.2G 42.4G  170G  213G│  1   1  97   0   0│9722M 9253M┊   0     0 ┊9722M 9253M
Jul-08 13:37:16│36.3G 42.4G  170G  213G│  1   2  97   0   0│  10G   10G┊   0     0 ┊  10G   10G
Jul-08 13:37:17│36.3G 42.4G  170G  213G│  1   2  97   0   0│9811M 9564M┊   0     0 ┊9811M 9564M
Jul-08 13:37:18│36.2G 42.4G  170G  213G│  1   2  97   0   0│4583M   16G┊2240b 2240b┊4583M   16G
Jul-08 13:37:19│36.2G 42.4G  170G  213G│  1   2  97   0   0│1727M   19G┊   0     0 ┊1727M   19G
Jul-08 13:37:20│36.2G 42.4G  170G  213G│  1   1  97   0   0│1724M   17G┊   0     0 ┊1724M   17G
Jul-08 13:37:21│36.2G 42.4G  170G  213G│  1   1  97   0   0│1724M   17G┊   0     0 ┊1724M   17G
Jul-08 13:37:22│36.2G 42.4G  170G  213G│  1   2  97   0   0│2225M   19G┊   0     0 ┊2225M   19G
Jul-08 13:37:23│36.2G 42.4G  170G  213G│  1   2  97   0   0│1801M   19G┊   0     0 ┊1801M   19G
Jul-08 13:37:24│36.2G 42.4G  170G  213G│  1   2  97   0   0│1728M   19G┊   0     0 ┊1728M   19G
Jul-08 13:37:25│36.2G 42.4G  170G  213G│  1   2  97   0   0│2299M   19G┊   0     0 ┊2299M   19G
Jul-08 13:37:26│36.2G 42.4G  170G  213G│  1   1  98   0   0│1727M   19G┊   0     0 ┊1727M   19G
Jul-08 13:37:27│36.2G 42.4G  170G  213G│  1   2  97   0   0│2299M   19G┊   0     0 ┊2299M   19G
Jul-08 13:37:28│36.2G 42.4G  170G  213G│  1   2  97   0   0│1728M   20G┊   0     0 ┊1728M   20G
Jul-08 13:37:29│36.2G 42.4G  170G  213G│  1   2  97   0   0│2299M   19G┊   0     0 ┊2299M   19G
Jul-08 13:37:30│36.2G 42.4G  170G  213G│  1   2  97   0   0│1727M   19G┊   0     0 ┊1727M   19G
Jul-08 13:37:31│36.2G 42.4G  170G  213G│  1   2  97   0   0│1961M   20G┊   0     0 ┊1961M   20G
Jul-08 13:37:32│36.2G 42.4G  170G  213G│  1   1  97   0   0│1490M   16G┊   0     0 ┊1490M   16G
Jul-08 13:37:33│36.2G 42.4G  170G  213G│  1   2  97   0   0│2297M   18G┊   0     0 ┊2297M   18G
Jul-08 13:37:34│36.2G 42.4G  170G  213G│  1   2  97   0   0│1728M   19G┊   0     0 ┊1728M   19G
Jul-08 13:37:35│36.2G 42.4G  170G  213G│  1   2  97   0   0│1884M   20G┊   0     0 ┊1884M   20G
Jul-08 13:37:36│36.2G 42.4G  170G  213G│  1   1  97   0   0│2141M   19G┊   0     0 ┊2141M   19G
Jul-08 13:37:37│36.2G 42.4G  170G  213G│  1   2  97   0   0│1727M   20G┊   0     0 ┊1727M   20G
Jul-08 13:37:38│36.2G 42.4G  170G  213G│  1   2  97   0   0│2299M   20G┊   0     0 ┊2299M   20G
Jul-08 13:37:39│36.2G 42.4G  170G  213G│  1   2  97   0   0│1728M   20G┊   0     0 ┊1728M   20G
Jul-08 13:37:40│36.2G 42.4G  170G  213G│  1   2  97   0   0│2299M   19G┊   0     0 ┊2299M   19G
Jul-08 13:37:41│36.2G 42.4G  170G  213G│  1   2  97   0   0│1727M   20G┊   0     0 ┊1727M   20G
Jul-08 13:37:42│36.2G 42.4G  170G  213G│  1   2  97   0   0│2299M   19G┊   0     0 ┊2299M   19G
Jul-08 13:37:43│36.2G 42.4G  170G  213G│  1   2  97   0   0│1727M   19G┊   0     0 ┊1727M   19G
Jul-08 13:37:44│36.2G 42.4G  170G  213G│  1   1  97   0   0│1721M   15G┊   0     0 ┊1721M   15G
Jul-08 13:37:45│36.2G 42.4G  170G  213G│  1   2  97   0   0│1727M   20G┊   0     0 ┊1728M   20G
