┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-09 12:04:00│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:04:01│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:04:02│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:04:03│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:04:04│36.2G 42.4G  170G  213G│  2   1  97   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:04:05│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 353M 1131M┊3520b 3520b┊ 353M 1131M
Jul-09 12:04:06│36.2G 42.4G  170G  213G│  2   1  97   0   0│4303M   14G┊2224b 2224b┊4303M   14G
Jul-09 12:04:07│36.2G 42.4G  170G  213G│  2   2  96   0   0│1596M   17G┊   0     0 ┊1596M   17G
Jul-09 12:04:08│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 957M   10G┊2240b 2240b┊ 957M   10G
Jul-09 12:04:09│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:11│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  966M┊   0     0 ┊  71M  966M
Jul-09 12:04:12│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:13│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:14│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:15│36.2G 42.4G  170G  213G│  2   1  97   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:16│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:17│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:18│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M 1001M┊   0     0 ┊ 106M 1001M
Jul-09 12:04:19│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:20│36.2G 42.4G  170G  213G│  2   1  98   0   0│  71M  759M┊   0     0 ┊  71M  759M
Jul-09 12:04:21│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:22│36.2G 42.4G  170G  213G│  2   1  97   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:23│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:24│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:25│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:26│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:27│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  967M┊   0     0 ┊ 106M  967M
Jul-09 12:04:28│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:29│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  983M┊   0     0 ┊ 106M  983M
Jul-09 12:04:30│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  949M┊   0     0 ┊  71M  949M
Jul-09 12:04:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:32│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
